-2.501545e-007 -0.00513581
-2.499545e-007 -0.0058
-2.497545e-007 -0.0058
-2.495545e-007 -0.00546791
-2.493545e-007 -0.00546791
-2.491545e-007 -0.00546791
-2.489545e-007 -0.00546791
-2.487545e-007 -0.00480372
-2.485545e-007 -0.00546791
-2.483545e-007 -0.0058
-2.481545e-007 -0.00546791
-2.479545e-007 -0.0058
-2.477545e-007 -0.00513581
-2.475545e-007 -0.00513581
-2.473545e-007 -0.00546791
-2.471545e-007 -0.00646419
-2.469545e-007 -0.00513581
-2.467545e-007 -0.00613209
-2.465545e-007 -0.00513581
-2.463545e-007 -0.00513581
-2.461545e-007 -0.0058
-2.459545e-007 -0.00513581
-2.457545e-007 -0.00546791
-2.455545e-007 -0.0058
-2.453545e-007 -0.0058
-2.451545e-007 -0.00613209
-2.449545e-007 -0.0058
-2.447545e-007 -0.0058
-2.445545e-007 -0.00646419
-2.443545e-007 -0.00546791
-2.441545e-007 -0.0058
-2.439545e-007 -0.00613209
-2.437545e-007 -0.00546791
-2.435545e-007 -0.00613209
-2.433545e-007 -0.00613209
-2.431545e-007 -0.00513581
-2.429545e-007 -0.0058
-2.427545e-007 -0.0058
-2.425545e-007 -0.00546791
-2.423545e-007 -0.0058
-2.421545e-007 -0.00513581
-2.419545e-007 -0.0058
-2.417545e-007 -0.0058
-2.415545e-007 -0.00546791
-2.413545e-007 -0.00646419
-2.411545e-007 -0.00513581
-2.409545e-007 -0.0058
-2.407545e-007 -0.00613209
-2.405545e-007 -0.0058
-2.403545e-007 -0.00613209
-2.401545e-007 -0.00546791
-2.399545e-007 -0.0058
-2.397545e-007 -0.00646419
-2.395545e-007 -0.00613209
-2.393545e-007 -0.00546791
-2.391545e-007 -0.00613209
-2.389545e-007 -0.00513581
-2.387545e-007 -0.00613209
-2.385545e-007 -0.0058
-2.383545e-007 -0.0058
-2.381545e-007 -0.0058
-2.379545e-007 -0.0058
-2.377545e-007 -0.0058
-2.375545e-007 -0.00679628
-2.373545e-007 -0.00613209
-2.371545e-007 -0.00613209
-2.369545e-007 -0.00513581
-2.367545e-007 -0.0058
-2.365545e-007 -0.00646419
-2.363545e-007 -0.00546791
-2.361545e-007 -0.00546791
-2.359545e-007 -0.00613209
-2.357545e-007 -0.00513581
-2.355545e-007 -0.0058
-2.353545e-007 -0.00546791
-2.351545e-007 -0.00546791
-2.349545e-007 -0.00546791
-2.347545e-007 -0.00613209
-2.345545e-007 -0.0058
-2.343545e-007 -0.00613209
-2.341545e-007 -0.00646419
-2.339545e-007 -0.00646419
-2.337545e-007 -0.00646419
-2.335545e-007 -0.00646419
-2.333545e-007 -0.00679628
-2.331545e-007 -0.00613209
-2.329545e-007 -0.00546791
-2.327545e-007 -0.00613209
-2.325545e-007 -0.00646419
-2.323545e-007 -0.0058
-2.321545e-007 -0.0058
-2.319545e-007 -0.00546791
-2.317545e-007 -0.00613209
-2.315545e-007 -0.00646419
-2.313545e-007 -0.00679628
