1.9998543e-006 0.000335813
2.0000543e-006 0.000335813
2.0002543e-006 0.000335813
2.0004543e-006 0.000667906
2.0006543e-006 0.001
2.0008543e-006 0.000667906
2.0010543e-006 0.001
2.0012543e-006 0.001
2.0014543e-006 0.000335813
2.0016543e-006 0.001
2.0018543e-006 0.000335813
2.0020543e-006 0.000335813
2.0022543e-006 0.000335813
2.0024543e-006 0.000667906
2.0026543e-006 0.000335813
2.0028543e-006 0.000335813
2.0030543e-006 0.000335813
2.0032543e-006 0.00133209
2.0034543e-006 0.000335813
2.0036543e-006 0.000667906
2.0038543e-006 0.000335813
2.0040543e-006 0.000335813
2.0042543e-006 0.000335813
2.0044543e-006 0.00133209
2.0046543e-006 -0.000328374
2.0048543e-006 0.001
2.0050543e-006 0.001
2.0052543e-006 0.001
2.0054543e-006 0.000335813
2.0056543e-006 0.00133209
2.0058543e-006 0.001
2.0060543e-006 0.000667906
2.0062543e-006 0.00133209
2.0064543e-006 0.00133209
2.0066543e-006 0.00133209
2.0068543e-006 0.000667906
2.0070543e-006 0.00133209
2.0072543e-006 0.00133209
2.0074543e-006 0.000667906
2.0076543e-006 0.00133209
2.0078543e-006 0.00133209
2.0080543e-006 0.00166419
2.0082543e-006 0.000667906
2.0084543e-006 0.001
2.0086543e-006 0.001
2.0088543e-006 0.000667906
2.0090543e-006 0.00133209
2.0092543e-006 0.001
2.0094543e-006 0.000667906
2.0096543e-006 0.00199628
2.0098543e-006 0.000667906
2.0100543e-006 0.00133209
2.0102543e-006 0.000667906
2.0104543e-006 0.000667906
2.0106543e-006 0.000335813
2.0108543e-006 0.001
2.0110543e-006 0.000335813
2.0112543e-006 0.001
2.0114543e-006 0.001
2.0116543e-006 0.00133209
2.0118543e-006 3.71945e-006
2.0120543e-006 0.001
2.0122543e-006 0.000335813
2.0124543e-006 0.000667906
2.0126543e-006 0.000667906
2.0128543e-006 0.001
2.0130543e-006 0.000667906
2.0132543e-006 0.000335813
2.0134543e-006 0.000667906
2.0136543e-006 0.000335813
2.0138543e-006 0.000335813
2.0140543e-006 0.000667906
2.0142543e-006 3.71945e-006
2.0144543e-006 0.000667906
2.0146543e-006 0.00133209
2.0148543e-006 0.001
2.0150543e-006 0.000335813
2.0152543e-006 0.00133209
2.0154543e-006 0.000667906
2.0156543e-006 0.000335813
2.0158543e-006 0.00133209
2.0160543e-006 0.00133209
2.0162543e-006 0.000667906
2.0164543e-006 0.00133209
2.0166543e-006 0.000667906
2.0168543e-006 0.00133209
2.0170543e-006 0.00166419
2.0172543e-006 0.00166419
2.0174543e-006 0.00199628
2.0176543e-006 0.00199628
2.0178543e-006 0.001
2.0180543e-006 0.00199628
2.0182543e-006 0.00199628
2.0184543e-006 0.00166419
2.0186543e-006 0.00199628
2.0188543e-006 0.00133209
2.0190543e-006 0.001
2.0192543e-006 0.00166419
2.0194543e-006 0.00133209
2.0196543e-006 0.00199628
2.0198543e-006 0.00166419
2.0200543e-006 0.00166419
2.0202543e-006 0.00166419
2.0204543e-006 0.00199628
2.0206543e-006 0.00133209
2.0208543e-006 0.00166419
2.0210543e-006 0.00166419
2.0212543e-006 0.00166419
2.0214543e-006 0.00199628
2.0216543e-006 0.00199628
2.0218543e-006 0.00133209
2.0220543e-006 0.00232837
2.0222543e-006 0.00232837
2.0224543e-006 0.00199628
2.0226543e-006 0.00266047
2.0228543e-006 0.00232837
2.0230543e-006 0.00266047
2.0232543e-006 0.00232837
2.0234543e-006 0.00266047
2.0236543e-006 0.00332465
2.0238543e-006 0.00299256
2.0240543e-006 0.00266047
2.0242543e-006 0.00266047
2.0244543e-006 0.00232837
2.0246543e-006 0.00266047
2.0248543e-006 0.00299256
2.0250543e-006 0.00266047
2.0252543e-006 0.00266047
2.0254543e-006 0.00266047
2.0256543e-006 0.00365675
2.0258543e-006 0.00266047
2.0260543e-006 0.00365675
2.0262543e-006 0.00332465
2.0264543e-006 0.00299256
2.0266543e-006 0.00365675
2.0268543e-006 0.00365675
2.0270543e-006 0.00299256
2.0272543e-006 0.00266047
2.0274543e-006 0.00332465
2.0276543e-006 0.00299256
2.0278543e-006 0.00332465
2.0280543e-006 0.00299256
2.0282543e-006 0.00299256
2.0284543e-006 0.00332465
2.0286543e-006 0.00332465
2.0288543e-006 0.00266047
2.0290543e-006 0.00299256
2.0292543e-006 0.00266047
2.0294543e-006 0.00232837
2.0296543e-006 0.00266047
2.0298543e-006 0.00266047
2.0300543e-006 0.00266047
2.0302543e-006 0.00166419
2.0304543e-006 0.00232837
2.0306543e-006 0.00199628
2.0308543e-006 0.00232837
2.0310543e-006 0.00232837
2.0312543e-006 0.00232837
2.0314543e-006 0.00133209
2.0316543e-006 0.00199628
2.0318543e-006 0.00166419
2.0320543e-006 0.00166419
2.0322543e-006 0.00133209
2.0324543e-006 0.001
2.0326543e-006 0.00199628
2.0328543e-006 0.00199628
2.0330543e-006 0.00133209
2.0332543e-006 0.00166419
2.0334543e-006 0.00133209
2.0336543e-006 0.00133209
2.0338543e-006 0.000335813
2.0340543e-006 0.00133209
2.0342543e-006 0.000667906
2.0344543e-006 0.00133209
2.0346543e-006 0.000335813
2.0348543e-006 0.001
2.0350543e-006 0.000667906
2.0352543e-006 0.00133209
2.0354543e-006 0.00133209
2.0356543e-006 0.000667906
2.0358543e-006 0.000667906
2.0360543e-006 0.000667906
2.0362543e-006 -0.000328374
2.0364543e-006 -0.000328374
2.0366543e-006 0.000335813
2.0368543e-006 0.000335813
2.0370543e-006 -0.000328374
2.0372543e-006 -0.000328374
2.0374543e-006 3.71945e-006
2.0376543e-006 -0.000660468
2.0378543e-006 -0.000660468
2.0380543e-006 3.71945e-006
2.0382543e-006 -0.000328374
2.0384543e-006 3.71945e-006
2.0386543e-006 -0.000328374
2.0388543e-006 -0.000660468
2.0390543e-006 -0.000660468
2.0392543e-006 -0.000660468
2.0394543e-006 -0.000328374
2.0396543e-006 -0.000660468
2.0398543e-006 -0.000660468
2.0400543e-006 0.000335813
2.0402543e-006 -0.000660468
2.0404543e-006 3.71945e-006
2.0406543e-006 0.000335813
2.0408543e-006 -0.000328374
2.0410543e-006 -0.000660468
2.0412543e-006 3.71945e-006
2.0414543e-006 -0.000660468
2.0416543e-006 3.71945e-006
2.0418543e-006 -0.000328374
2.0420543e-006 -0.000660468
2.0422543e-006 -0.000328374
2.0424543e-006 3.71945e-006
2.0426543e-006 -0.000328374
2.0428543e-006 -0.000328374
2.0430543e-006 0.000667906
2.0432543e-006 3.71945e-006
2.0434543e-006 3.71945e-006
2.0436543e-006 0.000335813
2.0438543e-006 0.000667906
2.0440543e-006 0.00166419
2.0442543e-006 0.000335813
2.0444543e-006 0.000667906
2.0446543e-006 0.00133209
2.0448543e-006 0.00133209
2.0450543e-006 0.001
2.0452543e-006 0.001
2.0454543e-006 0.001
2.0456543e-006 0.00133209
