-2.500873e-007 0.00207906
-2.498873e-007 0.00141488
-2.496873e-007 0.00174697
-2.494873e-007 0.00108278
-2.492873e-007 0.00141488
-2.490873e-007 0.00141488
-2.488873e-007 0.00207906
-2.486873e-007 0.00174697
-2.484873e-007 0.00174697
-2.482873e-007 0.00108278
-2.480873e-007 0.00207906
-2.478873e-007 0.00141488
-2.476873e-007 0.00174697
-2.474873e-007 0.00141488
-2.472873e-007 0.00141488
-2.470873e-007 0.00141488
-2.468873e-007 0.00108278
-2.466873e-007 0.00141488
-2.464873e-007 0.00207906
-2.462873e-007 0.00207906
-2.460873e-007 0.00174697
-2.458873e-007 0.00141488
-2.456873e-007 0.00207906
-2.454873e-007 0.00174697
-2.452873e-007 0.00174697
-2.450873e-007 0.00174697
-2.448873e-007 0.00274325
-2.446873e-007 0.00241116
-2.444873e-007 0.00174697
-2.442873e-007 0.00207906
-2.440873e-007 0.00207906
-2.438873e-007 0.00241116
-2.436873e-007 0.00241116
-2.434873e-007 0.00207906
-2.432873e-007 0.00141488
-2.430873e-007 0.00141488
-2.428873e-007 0.00174697
-2.426873e-007 0.00174697
-2.424873e-007 0.00241116
-2.422873e-007 0.00207906
-2.420873e-007 0.00174697
-2.418873e-007 0.00174697
-2.416873e-007 0.00141488
-2.414873e-007 0.00141488
-2.412873e-007 0.00141488
-2.410873e-007 0.00241116
-2.408873e-007 0.00174697
-2.406873e-007 0.00207906
-2.404873e-007 0.00241116
-2.402873e-007 0.00174697
-2.400873e-007 0.00207906
-2.398873e-007 0.00141488
-2.396873e-007 0.00207906
-2.394873e-007 0.00174697
-2.392873e-007 0.00207906
-2.390873e-007 0.00241116
-2.388873e-007 0.00207906
-2.386873e-007 0.00241116
-2.384873e-007 0.00207906
-2.382873e-007 0.00207906
-2.380873e-007 0.00241116
-2.378873e-007 0.00141488
-2.376873e-007 0.00207906
-2.374873e-007 0.00174697
-2.372873e-007 0.00207906
-2.370873e-007 0.00207906
-2.368873e-007 0.00174697
-2.366873e-007 0.00207906
-2.364873e-007 0.00207906
-2.362873e-007 0.00274325
-2.360873e-007 0.00274325
-2.358873e-007 0.00207906
-2.356873e-007 0.00274325
-2.354873e-007 0.00241116
-2.352873e-007 0.00274325
-2.350873e-007 0.00207906
-2.348873e-007 0.00174697
-2.346873e-007 0.00241116
-2.344873e-007 0.00241116
-2.342873e-007 0.00207906
-2.340873e-007 0.00274325
-2.338873e-007 0.00274325
-2.336873e-007 0.00274325
-2.334873e-007 0.00207906
-2.332873e-007 0.00141488
-2.330873e-007 0.00307535
-2.328873e-007 0.00241116
-2.326873e-007 0.00207906
-2.324873e-007 0.00274325
-2.322873e-007 0.00207906
-2.320873e-007 0.00241116
-2.318873e-007 0.00207906
